"country","iso3","subregion","date","classification","new_cases","cases"
"Martinique","MTQ","Caribbean and Atlantic Ocean Islands",2022-09-05,"Suspected",0,0
"Nicaragua","NIC","Central America",2022-09-05,"Confirmed",0,0
"Nicaragua","NIC","Central America",2022-09-05,"Deaths",0,0
"Nicaragua","NIC","Central America",2022-09-05,"Suspected",0,0
"Panama","PAN","Central America",2022-09-05,"Confirmed",1,13
"Panama","PAN","Central America",2022-09-05,"Deaths",0,0
"Panama","PAN","Central America",2022-09-05,"Suspected",0,0
"Peru","PER","South America",2022-09-05,"Confirmed",258,2240
"Peru","PER","South America",2022-09-05,"Deaths",1,15
"Peru","PER","South America",2022-09-05,"Suspected",0,2
"Paraguay","PRY","South America",2022-09-05,"Confirmed",0,1
"Paraguay","PRY","South America",2022-09-05,"Deaths",0,0
"Paraguay","PRY","South America",2022-09-05,"Suspected",0,4
"El Salvador","SLV","Central America",2022-09-05,"Confirmed",0,1
"El Salvador","SLV","Central America",2022-09-05,"Deaths",0,0
"El Salvador","SLV","Central America",2022-09-05,"Suspected",0,0
"Saint Pierre et Miquelon","SPM","Caribbean and Atlantic Ocean Islands",2022-09-05,"Confirmed",0,0
"Saint Pierre et Miquelon","SPM","Caribbean and Atlantic Ocean Islands",2022-09-05,"Deaths",0,0
"Saint Pierre et Miquelon","SPM","Caribbean and Atlantic Ocean Islands",2022-09-05,"Suspected",0,0
"Suriname","SUR","Caribbean and Atlantic Ocean Islands",2022-09-05,"Confirmed",0,0
"Suriname","SUR","Caribbean and Atlantic Ocean Islands",2022-09-05,"Deaths",0,0
"Suriname","SUR","Caribbean and Atlantic Ocean Islands",2022-09-05,"Suspected",0,0
"Sint Maarten","SXM","Caribbean and Atlantic Ocean Islands",2022-09-05,"Confirmed",0,0
"Sint Maarten","SXM","Caribbean and Atlantic Ocean Islands",2022-09-05,"Deaths",0,0
"Sint Maarten","SXM","Caribbean and Atlantic Ocean Islands",2022-09-05,"Suspected",0,0
"Turks and Caicos","TCA","Caribbean and Atlantic Ocean Islands",2022-09-05,"Confirmed",0,0
"Turks and Caicos","TCA","Caribbean and Atlantic Ocean Islands",2022-09-05,"Deaths",0,0
"Turks and Caicos","TCA","Caribbean and Atlantic Ocean Islands",2022-09-05,"Suspected",0,0
"Trinidad and Tobago","TTO","Caribbean and Atlantic Ocean Islands",2022-09-05,"Confirmed",0,0
"Trinidad and Tobago","TTO","Caribbean and Atlantic Ocean Islands",2022-09-05,"Deaths",0,0
"Trinidad and Tobago","TTO","Caribbean and Atlantic Ocean Islands",2022-09-05,"Suspected",0,0
"Uruguay","URY","South America",2022-09-05,"Confirmed",0,5
"Uruguay","URY","South America",2022-09-05,"Deaths",0,0
"Uruguay","URY","South America",2022-09-05,"Suspected",0,12
"United States of America (the)","USA","North America",2022-09-05,"Confirmed",1516,24438
"United States of America (the)","USA","North America",2022-09-05,"Deaths",2,34
"United States of America (the)","USA","North America",2022-09-05,"Suspected",0,0
"St Vincent and the Grenadines","VCT","Caribbean and Atlantic Ocean Islands",2022-09-05,"Confirmed",0,0
"St Vincent and the Grenadines","VCT","Caribbean and Atlantic Ocean Islands",2022-09-05,"Deaths",0,0
"St Vincent and the Grenadines","VCT","Caribbean and Atlantic Ocean Islands",2022-09-05,"Suspected",0,0
"Venezuela","VEN","South America",2022-09-05,"Confirmed",0,3
"Venezuela","VEN","South America",2022-09-05,"Deaths",0,0
"Venezuela","VEN","South America",2022-09-05,"Suspected",0,1
"British Virgin Islands","VGB","Caribbean and Atlantic Ocean Islands",2022-09-05,"Confirmed",0,0
"British Virgin Islands","VGB","Caribbean and Atlantic Ocean Islands",2022-09-05,"Deaths",0,0
"British Virgin Islands","VGB","Caribbean and Atlantic Ocean Islands",2022-09-05,"Suspected",0,0
"Virgin Islands (US)","VIR","Caribbean and Atlantic Ocean Islands",2022-09-05,"Confirmed",0,0
"Virgin Islands (US)","VIR","Caribbean and Atlantic Ocean Islands",2022-09-05,"Deaths",0,0
"Virgin Islands (US)","VIR","Caribbean and Atlantic Ocean Islands",2022-09-05,"Suspected",0,0
"Aruba","ABW","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",1,3
"Aruba","ABW","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Aruba","ABW","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,1
"Anguilla","AIA","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Anguilla","AIA","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Anguilla","AIA","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Argentina","ARG","South America",2022-09-12,"Confirmed",60,328
"Argentina","ARG","South America",2022-09-12,"Deaths",0,1
"Argentina","ARG","South America",2022-09-12,"Suspected",0,26
"Antigua and Barbuda","ATG","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Antigua and Barbuda","ATG","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Antigua and Barbuda","ATG","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Bonare, Sint Eustatius and Saba","BES","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Bonare, Sint Eustatius and Saba","BES","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Bonare, Sint Eustatius and Saba","BES","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Bahamas","BHS","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,2
"Bahamas","BHS","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Bahamas","BHS","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,1
"Saint Barthélemy","BLM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Saint Barthélemy","BLM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Saint Barthélemy","BLM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Belize","BLZ","Central America",2022-09-12,"Confirmed",0,0
"Belize","BLZ","Central America",2022-09-12,"Deaths",0,0
"Belize","BLZ","Central America",2022-09-12,"Suspected",0,0
"Bermuda","BMU","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,1
"Bermuda","BMU","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Bermuda","BMU","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Bolivia","BOL","South America",2022-09-12,"Confirmed",26,145
"Bolivia","BOL","South America",2022-09-12,"Deaths",0,0
"Bolivia","BOL","South America",2022-09-12,"Suspected",0,324
"Brazil","BRA","South America",2022-09-12,"Confirmed",525,8183
"Brazil","BRA","South America",2022-09-12,"Deaths",0,2
"Brazil","BRA","South America",2022-09-12,"Suspected",0,0
"Barbados","BRB","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,1
"Barbados","BRB","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Barbados","BRB","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,1
"Canada","CAN","North America",2022-09-12,"Confirmed",18,1418
"Canada","CAN","North America",2022-09-12,"Deaths",0,0
"Canada","CAN","North America",2022-09-12,"Suspected",0,0
"Chile","CHL","South America",2022-09-12,"Confirmed",106,871
"Chile","CHL","South America",2022-09-12,"Deaths",0,0
"Chile","CHL","South America",2022-09-12,"Suspected",0,68
"Colombia","COL","South America",2022-09-12,"Confirmed",398,2396
"Colombia","COL","South America",2022-09-12,"Deaths",0,0
"Colombia","COL","South America",2022-09-12,"Suspected",0,0
"Costa Rica","CRI","Central America",2022-09-12,"Confirmed",0,4
"Costa Rica","CRI","Central America",2022-09-12,"Deaths",0,0
"Costa Rica","CRI","Central America",2022-09-12,"Suspected",0,3
"Cuba","CUB","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,2
"Cuba","CUB","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,1
"Cuba","CUB","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Curacao","CUW","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,1
"Curacao","CUW","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Curacao","CUW","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Cayman Islands","CYM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Cayman Islands","CYM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Cayman Islands","CYM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,1
"Dominica","DMA","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Dominica","DMA","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Dominica","DMA","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Dominican Republic","DOM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",1,51
"Dominican Republic","DOM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,1
"Dominican Republic","DOM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Ecuador","ECU","South America",2022-09-12,"Confirmed",24,122
"Ecuador","ECU","South America",2022-09-12,"Deaths",0,1
"Ecuador","ECU","South America",2022-09-12,"Suspected",0,0
"Falkland Islands","FLK","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Falkland Islands","FLK","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Falkland Islands","FLK","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Guadeloupe","GLP","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,1
"Guadeloupe","GLP","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Guadeloupe","GLP","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Grenada","GRD","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Grenada","GRD","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Grenada","GRD","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Guatemala","GTM","Central America",2022-09-12,"Confirmed",13,26
"Guatemala","GTM","Central America",2022-09-12,"Deaths",0,0
"Guatemala","GTM","Central America",2022-09-12,"Suspected",0,2
"French Guiana","GUF","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"French Guiana","GUF","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"French Guiana","GUF","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,2
"Guyana","GUY","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,2
"Guyana","GUY","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Guyana","GUY","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Honduras","HND","Central America",2022-09-12,"Confirmed",2,6
"Honduras","HND","Central America",2022-09-12,"Deaths",0,0
"Honduras","HND","Central America",2022-09-12,"Suspected",0,0
"Haiti","HTI","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Haiti","HTI","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Haiti","HTI","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,4
"Jamaica","JAM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",1,14
"Jamaica","JAM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Jamaica","JAM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Saint Kitts and Nevis","KNA","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Saint Kitts and Nevis","KNA","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Saint Kitts and Nevis","KNA","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Saint Lucia","LCA","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Saint Lucia","LCA","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Saint Lucia","LCA","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Saint Martin","MAF","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,1
"Saint Martin","MAF","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Saint Martin","MAF","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Mexico","MEX","North America",2022-09-12,"Confirmed",288,1844
"Mexico","MEX","North America",2022-09-12,"Deaths",1,7
"Mexico","MEX","North America",2022-09-12,"Suspected",0,0
"Montserrat","MSR","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Montserrat","MSR","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Montserrat","MSR","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Martinique","MTQ","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,1
"Martinique","MTQ","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Martinique","MTQ","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Nicaragua","NIC","Central America",2022-09-12,"Confirmed",0,0
"Nicaragua","NIC","Central America",2022-09-12,"Deaths",0,0
"Nicaragua","NIC","Central America",2022-09-12,"Suspected",0,0
"Panama","PAN","Central America",2022-09-12,"Confirmed",0,13
"Panama","PAN","Central America",2022-09-12,"Deaths",0,0
"Panama","PAN","Central America",2022-09-12,"Suspected",0,0
"Peru","PER","South America",2022-09-12,"Confirmed",222,2462
"Peru","PER","South America",2022-09-12,"Deaths",1,16
"Peru","PER","South America",2022-09-12,"Suspected",0,2
"Paraguay","PRY","South America",2022-09-12,"Confirmed",0,1
"Paraguay","PRY","South America",2022-09-12,"Deaths",0,0
"Paraguay","PRY","South America",2022-09-12,"Suspected",0,4
"El Salvador","SLV","Central America",2022-09-12,"Confirmed",3,4
"El Salvador","SLV","Central America",2022-09-12,"Deaths",0,0
"El Salvador","SLV","Central America",2022-09-12,"Suspected",0,0
"Saint Pierre et Miquelon","SPM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Saint Pierre et Miquelon","SPM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Saint Pierre et Miquelon","SPM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Suriname","SUR","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Suriname","SUR","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Suriname","SUR","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Sint Maarten","SXM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Sint Maarten","SXM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Sint Maarten","SXM","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Turks and Caicos","TCA","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Turks and Caicos","TCA","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Turks and Caicos","TCA","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Trinidad and Tobago","TTO","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Trinidad and Tobago","TTO","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Trinidad and Tobago","TTO","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Uruguay","URY","South America",2022-09-12,"Confirmed",3,8
"Uruguay","URY","South America",2022-09-12,"Deaths",0,0
"Uruguay","URY","South America",2022-09-12,"Suspected",0,12
"United States of America (the)","USA","North America",2022-09-12,"Confirmed",1220,25658
"United States of America (the)","USA","North America",2022-09-12,"Deaths",3,37
"United States of America (the)","USA","North America",2022-09-12,"Suspected",0,0
"St Vincent and the Grenadines","VCT","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"St Vincent and the Grenadines","VCT","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"St Vincent and the Grenadines","VCT","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Venezuela","VEN","South America",2022-09-12,"Confirmed",2,5
"Venezuela","VEN","South America",2022-09-12,"Deaths",0,0
"Venezuela","VEN","South America",2022-09-12,"Suspected",0,1
"British Virgin Islands","VGB","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"British Virgin Islands","VGB","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"British Virgin Islands","VGB","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Virgin Islands (US)","VIR","Caribbean and Atlantic Ocean Islands",2022-09-12,"Confirmed",0,0
"Virgin Islands (US)","VIR","Caribbean and Atlantic Ocean Islands",2022-09-12,"Deaths",0,0
"Virgin Islands (US)","VIR","Caribbean and Atlantic Ocean Islands",2022-09-12,"Suspected",0,0
"Aruba","ABW","Caribbean and Atlantic Ocean Islands",2022-09-19,"Confirmed",0,3
"Aruba","ABW","Caribbean and Atlantic Ocean Islands",2022-09-19,"Deaths",0,0
"Aruba","ABW","Caribbean and Atlantic Ocean Islands",2022-09-19,"Suspected",0,1
"Anguilla","AIA","Caribbean and Atlantic Ocean Islands",2022-09-19,"Confirmed",0,0
"Anguilla","AIA","Caribbean and Atlantic Ocean Islands",2022-09-19,"Deaths",0,0
"Anguilla","AIA","Caribbean and Atlantic Ocean Islands",2022-09-19,"Suspected",0,0
"Argentina","ARG","South America",2022-09-19,"Confirmed",71,399
"Argentina","ARG","South America",2022-09-19,"Deaths",0,1
"Argentina","ARG","South America",2022-09-19,"Suspected",0,26
"Antigua and Barbuda","ATG","Caribbean and Atlantic Ocean Islands",2022-09-19,"Confirmed",0,0
"Antigua and Barbuda","ATG","Caribbean and Atlantic Ocean Islands",2022-09-19,"Deaths",0,0
"Antigua and Barbuda","ATG","Caribbean and Atlantic Ocean Islands",2022-09-19,"Suspected",0,0
"Bonare, Sint Eustatius and Saba","BES","Caribbean and Atlantic Ocean Islands",2022-09-19,"Confirmed",0,0
"Bonare, Sint Eustatius and Saba","BES","Caribbean and Atlantic Ocean Islands",2022-09-19,"Deaths",0,0
"Bonare, Sint Eustatius and Saba","BES","Caribbean and Atlantic Ocean Islands",2022-09-19,"Suspected",0,0
"Bahamas","BHS","Caribbean and Atlantic Ocean Islands",2022-09-19,"Confirmed",0,2
"Bahamas","BHS","Caribbean and Atlantic Ocean Islands",2022-09-19,"Deaths",0,0
"Bahamas","BHS","Caribbean and Atlantic Ocean Islands",2022-09-19,"Suspected",0,1
"Saint Barthélemy","BLM","Caribbean and Atlantic Ocean Islands",2022-09-19,"Confirmed",0,0
"Saint Barthélemy","BLM","Caribbean and Atlantic Ocean Islands",2022-09-19,"Deaths",0,0
"Saint Barthélemy","BLM","Caribbean and Atlantic Ocean Islands",2022-09-19,"Suspected",0,0
"Belize","BLZ","Central America",2022-09-19,"Confirmed",0,0
"Belize","BLZ","Central America",2022-09-19,"Deaths",0,0
"Belize","BLZ","Central America",2022-09-19,"Suspected",0,0
"Bermuda","BMU","Caribbean and Atlantic Ocean Islands",2022-09-19,"Confirmed",0,1
"Bermuda","BMU","Caribbean and Atlantic Ocean Islands",2022-09-19,"Deaths",0,0
"Bermuda","BMU","Caribbean and Atlantic Ocean Islands",2022-09-19,"Suspected",0,0
"Bolivia","BOL","South America",2022-09-19,"Confirmed",29,174
"Bolivia","BOL","South America",2022-09-19,"Deaths",0,0
"Bolivia","BOL","South America",2022-09-19,"Suspected",0,324
"Brazil","BRA","South America",2022-09-19,"Confirmed",466,8649
"Brazil","BRA","South America",2022-09-19,"Deaths",0,2
"Brazil","BRA","South America",2022-09-19,"Suspected",0,0
"Barbados","BRB","Caribbean and Atlantic Ocean Islands",2022-09-19,"Confirmed",0,1
"Barbados","BRB","Caribbean and Atlantic Ocean Islands",2022-09-19,"Deaths",0,0
"Barbados","BRB","Caribbean and Atlantic Ocean Islands",2022-09-19,"Suspected",0,1
"Canada","CAN","North America",2022-09-19,"Confirmed",13,1431
"Canada","CAN","North America",2022-09-19,"Deaths",0,0
"Canada","CAN","North America",2022-09-19,"Suspected",0,0
"Chile","CHL","South America",2022-09-19,"Confirmed",101,972
"Chile","CHL","South America",2022-09-19,"Deaths",0,0
"Chile","CHL","South America",2022-09-19,"Suspected",0,68
"Colombia","COL","South America",2022-09-19,"Confirmed",369,2765
"Colombia","COL","South America",2022-09-19,"Deaths",0,0
"Colombia","COL","South America",2022-09-19,"Suspected",0,0
"Costa Rica","CRI","Central America",2022-09-19,"Confirmed",0,4
"Costa Rica","CRI","Central America",2022-09-19,"Deaths",0,0
"Costa Rica","CRI","Central America",2022-09-19,"Suspected",0,3
